187351,"진짜 별 기대 안 했는데, 정말 최고다. 가족의 소중함을 알게 해주는 영화."
187351,오랜만에간 극장인데 선물같은 영화였어요~
187351,기대 안하고 보다 울컥했습니다
187351,웃고 감탄하고 감동하고
187351,딸래미가 엄청 재미있다고해요~
187351,23살 내인생 아직도 눈물나는 영화가있다. 억지로 눈물을 뽑으려는 영화가 아니라 몰입하면 자연스레 눈물이 흐르고있다
187351,감독이 자신의 가족관계의 영감을 받아 영화를 만들었다는 인터뷰를 보고 좋은 상상력은 좋고 감동적인 영화를 만드는구나를 느꼈다. 한살때 아버지를 잃은 감독이 얼마나 아버지를 그리워 했으면 테이프 속의 아버지 목소리가 마법 그 자체 였다고 했을까.. 이안도 아버지 목소리를 듣고 그렇게 생각했을듯.. 원하는것이 있으면 무조건 희생과 노력이 있어야하기에 아버지를 찾는 과정을 이렇게 그렸는지도 모르겠다. 마지막 장면은 이해가 안 갔는데 영화를 보고 생각해보니 감독은 그냥 상상속의 아버지를 이렇게 기억 하고 싶겠구나를 느꼈다. 약간 지루하긴 했지만 형제애와 가족애가 모두 담긴 아름답고 감동적인 영화였다. 
187351,정말 평범할 수 있었던 판타지 모험물을 잘못 소환된 아버지로 풀어낸게 너무나 기발했습니다.남녀노소 모두가 좋아할 내용입니다.디즈니 특유의 어느 누구도 불편하지 않을 내용을 누구나 좋아할 수 있게 풀어내는 스토리텔링을 사랑한다면 강력추천합니다. 
187351,깨알 개그가 너무 웃겼어요. 마직막장면이 감동적이에요.
187351,너무 감동적이네요.. 울컥
187351,코로나때문에  5개월만에 영화관에 갔어요. 너무보고싶던 영화였거든요. 아이들과 마스크쓰고 보면서 너무 유쾌하고 뭉클하고 가슴따뜻하게 보고왔어요~ 코로나만 아니면 더 많은분들이 보셨을텐데 많이아쉽네요. 오늘정말 마음따뜻한 하루보냈습니다~역시 디즈니~ 역시 픽사네요~ 
187351,픽사영화라 다 좋았지만 캐릭터 디자인에서 이질감이 느껴졌다... 캐릭터 디자이너들이 드림워크에서 일하다 오신 분들같다 ㅠ
187351,재밋었어요 보면서 잠시 힐링되는 기분이었어요
187351,"픽사,,나 그만울려ㅠ 가슴먹먹"
187351,"준비는 평생 안돼, 끼어들어!"
187351,감동적이예요 막판에 자꾸 눈물이ㅜ초반에 형캐릭보고 저런형 진짜 짜증이다 했는데 멋진형이었어ㅠ아버지가 일찍 돌아가신분이 보면 더 슬플듯
187351,기대이상의 감동이 있었습니다.
187351,눈물 펑펑 큰 감동은 아니지만 여러생각을 하게 만드는 스토리에요 저도 아빠가 너무 보고싶네요...추천하고 싶은 영화 입니다
187351,진짜 재미있게 봤어요~~
187351,코로나19만 아니였어도 이렇게 지나갈 영화가 아닌데..코로나19가 언제 잠잠해질지는 모르지만 이 영화는 정말 가족의 의미에 대해서 다시 생각해 보게 만들어 줘요. 정말 가족 모두가 봐야할 영화인것 같아요.
187351,너무 재밌고 감동적이었어요7살 아들이랑 봤는데 아들도 너무 재밌게 봤어요~역시 디즈니같아요 정말 아직도 감동이네요
187351,초반에 복선을 수도없이 깔았는데 후반에 퍼즐처럼 딱딱 들어맞는게 리얼 마법같음..
187351,믿고 보는 픽사! 마지막에 울었어요ㅠ
187351,7살 딸아이를 둔 아빠입니다^^ 오늘 딸아이랑 둘이 손잡고 보러갔네요 ㅎㅎ 정말 재미있게봤습니다 ㅜㅜ 마지막엔 저도 울고 딸도 울었네요 어른들이봐도 재밌는 영화라 생각합니다
187351,"참 생각해보면 반쪽뿐인 몸이라도 16년 만에 세상에 온다면 기분이 어떨까. 땅을 밟고 넘어지고 물에 젖고. 들리지 않는 음악이지만 느껴진다면, 생전에 안 춘 춤이라도 너무너무 기뻐서 춤을 추고 싶을 것이다. 안 하던 짓 하면 죽는다고 하지 않는가. 죽다가 살아나면 안 하던 짓도 하고 싶을 것 같다. 겁쟁이들이 용감해지는 영화를 항상 응원한다. "
187351,"완전 재밌진 않은데 4d로 본게 아닌데도 스릴이 있고 가족애가 느껴져 감동적임, 죽어가는 아빠를 보기 무서워서 다가가지 못했던 기억때문에 더이상 어떤 것도 두려워하지 않기로 했다는 무대뽀 발리의 말과 동생 이안의 그런 형에게 아빠와의 마지막 인사 기회를 양보한 점 마음 아프고 감동적이었음 "
187351,난 진짜 기대 하나도 안하고 예고편도 안보고 갔는데 기대 이상으로 볼만했다. 진짜 감동깊게 봤다. 온워드가 진짜 예매율 1위 해야된다.
187351,스토리자체는 진짜 별 내용없는데 그래도 디즈니 픽사만의 느낌만으로 볼만해요
187351,픽사는 성장영화도 완벽하게 마스터피스를 만들어낼 줄 아는 몇안되는 스튜디오 회사이다! 이 회사가 문닫는 날이 오면 분명 우는 사람들 많을거라 장담한다.
187351,별기대없이 보러갔는데 재밌게 잘보고왔습니다. 마법이 없는 판타지세계라는 설정이라 생각보다 판타지 비중은 적어서 판타지 지수 보통으로 줬습니다. 그렇다해서 나빴다는건 아니구요~ 마법쓰는 것도 재밌었고 다 좋았는데 판타지보단 현대적인 느낌이 좀더 강했던것 같습니다. 중반부 까진 솔직히 예상이 가는 진부한 흐름이었는데 후반부 부터 결말이 꽤 의외였습니다. 똑같은 가족애를 강조한 감동엔딩이어도 이런 방식은 첨이라 꽤 신선한 엔딩이었던것 같아요. 이런 엔딩이라 더 여운이 오래갔던것 같기도 하고 아무튼 오랜만에 만족스러운 디즈니픽사 신작이었습니다. 코로나 때문에 상영관이 적어서 아쉽네요~ 
187351,이안도 아빠 만나게 해주지
187351,나는 솔직히 아빠상체만 하루 더 남아서 같이 시간보낼 줄 알았다고....늦게만들어진만큼 나중에 사라져야하는거 아니냐고ㅠㅠ
187351,"자기가 가장 원하고 소망하던 순간을 형에게 양보한 것, 그것 하나로 형제애속에 있는 성장 , 아름다움 , 위대함을 표현하기에 하나에 모자람도 없는 연출"
187351,"애들 보여주려고 별 기대없이 (예고편조차 보지 않고) 함께 본 영화인데 정말 재밌었어요. 박진감 넘치고 비틀고 B급 유머에 킬킬거리고 마지막까지 유머와 뻔할 것이라 예상했지만 결국 눈물까지 범벅이었던, (대본 정말 재미짐) 정말 시간과 돈이 아깝지 않았던 영화. 코로나를 뚫고 간 보람이 있었어요. "
187351,준비는 평생안돼 끼어들어 지극히 평범한 것들이 가슴을 울리는 영화
187351,"아무 기대안하고갔는데 눈물줄줄,,,"
